Keyword,Period,Year,Date,Hit_Cleaned,Hit,Index,Intensity,Valence,Temporality,Reasoning
Land,1918-1932,1931.0,1931-03-02,"Auch zeigt es sich, dass sie an den Orten des Landes Braunschweig, in denen man ihnen nachdrücklich entgegentrat, vielfach erhebliche Verluste erlitten haben.",,2191,1.0,3.0,gegenwärtig/neutral,"Bezieht sich deskriptiv auf das territoriale Gebilde ""Land Braunschweig"" als administrativen Ort, nicht auf eine ethnisch-biologische Gemeinschaft."
Land,1918-1932,1927.0,1927-12-31,"Ob sich diese Lösung des Führerproblems durch zum Typus erhobene Mittelmäßigkeiten (also durch Poincaré als Mussolini- Ersatz) auf andere Länder übertragen läßt, dürfte zum mindesten zweifelhaft sein.",,2189,1.0,2.0,zukünftig/projiziert,'Länder' bezeichnet hier Staaten als politische Einheiten und wird skeptisch auf ihre zukünftige Übertragbarkeit hin reflektiert.
Land,1918-1932,1930.0,1930-12-31,Er arbeitete an dem Manuskript »Geschichte des Unrechts im Lande Bayern vom Waffenstillstand 1918 bis zur Gegenwart«.,,2178,1.0,1.0,historisch/überholt,'Lande Bayern' fungiert hier als administrativer Schauplatz einer kritischen historischen Untersuchung über Unrecht seit 1918.
Land,1918-1932,1932.0,1932-10-21,"In der für Dänemark und Finnland wichtigen Frage der deutschen Einfuhrkontingente für Butter wurde eine Einigung erzielt, die für diese beiden Länder, wie auch für Holland, Schweden, Estland Lettland und Litauen von Bedeutung ist.",,2192,1.0,3.0,gegenwärtig/neutral,"Sachlich-deskriptive Bezeichnung für Staaten als Handelspartner in einem wirtschaftlichen Kontext, ohne ethnische oder emotional aufgeladene Konnotation."
Land,1918-1932,1930.0,1930-05-30,Wer ist der dümmste im ganzen Land?,,2193,1.0,3.0,gegenwärtig/neutral,"Alltägliche, gegenwartsbezogene Wendung, die 'Land' als staatlich-geographische Einheit verwendet, ohne ethnische Aufladung."
Land,1918-1932,1932.0,1932-12-31,"Wir möchten hier nur auf die Darstellung des synthetischen Indigos hinweisen, der den natürlichen Farbstoff in den westlichen Ländern fast vollständig, in Deutschland ganz verdrängt hat.",,2181,1.0,3.0,historisch/überholt,"Sachliche, deskriptive Nennung von 'westlichen Ländern' und 'Deutschland' im wirtschaftlichen Kontext ohne nationalistischer Aufladung."
Land,1918-1932,1926.0,1926-12-31,"[...] er sei ein richtiger Sozialdemokrat und sei ausgezogen, das Gemeinschaftsgefühl der Menschen in der Ferne zu suchen; und der einstige preußische Leutnant Bernhard irgendeines alten Adelsnamens und irgendeines glänzenden Reiterregiments, der in die Fremde mußte, weil Deutschland trotz kolonialen Anfängen gar keinen Platz und gar keine Gelegenheiten hatte, wo törichte Jungen durch Mannesmut und Mannestat ihren Ruf wiederherstellen konnten; und der nachdenkliche Arzt Reinhart, der vor Jahren die sich geschwinde verengende Heimat als Vorpostenmann verlassen hatte; und der Lehrer Ackerknecht, der auch nichts anderes war als ein aus einem unbewußt überfüllten Lande unbewußt Ausgestoßener. [...]",,2190,3.0,2.0,gegenwärtig/neutral,"‚Land‘ fungiert hier als Heimat/Heimatverlust im sozialen und räumlichen Sinn – melancholisch und reflexiv beschrieben, nicht primär als biologisch-ethnische Blutsgemeinschaft, und verweist auf gegenwärtige/verlaufende Lebensbedingungen."
Land,1918-1932,1918.0,1918-03-19,"Der Vergleich mit dem Nikolsburger Frieden trifft nicht den Kernpunkt, denn damals reichte Bismarck dem deutschen Bruder die Hand, und ein solcher Friede ist nicht zu vergleichen mit einem Frieden nach diesem Weltkrieg gegen Länder wie Italien, Frankreich und Rumänien.",,2180,4.0,2.0,zukünftig/projiziert,"‚Länder' erscheint als feindliche nationale Einheiten in einem prognostizierten Nachkriegsfrieden, daher nationalistisch aufgeladen und kritisch bewertet."
Land,1918-1932,1929.0,1929-12-31,Bis dahin hätten sie von einer solch kolossalen Menge von Fröschen auf dem Lande niemals gehört.,,2194,1.0,3.0,gegenwärtig/neutral,"'auf dem Lande' bezeichnet rein topographisch den ländlichen Raum, ohne nationalistische oder identitätsstiftende Konnotation."
Land,1918-1932,1927.0,1927-12-31,"- In der Ferne zeigen sich die Segel einiger Schiffe, die nach unbekannten Ländern segeln.",,2196,1.0,3.0,zukünftig/projiziert,"Deskriptive Erwähnung von ‚unbekannten Ländern‘ als Ziel ferner Schiffe, ohne nationalistische oder stolze Aufladung."
Land,1918-1932,1921.0,1921-10-17,"Und so tanzen sie ihm denn in den Regierungsbezirken Allenstein, wo Herr von Oppen regiert, im Regierungsbezirk Marienwerder mit dem Grafen von Baudissin, in Königsberg und fast überall im Lande auf der Nase umher.",,2198,2.0,3.0,gegenwärtig/neutral,"‚im Lande‘ verweist auf den gegenwärtigen regional‑/administrativen Raum (Regierungsbezirke) und ist sachlich genutzt, ohne explizite ethnisch‑biologische Aufladung."
Land,1918-1932,1932.0,1932-12-31,"Auf Ersuchen vertriebener niederösterreichischer Juden erklärte sich der Große Kurfürst im J. 1670 bereit, 50 wohlhabende jüdische Familien zur Beförderung des Handels in seinem Lande aufzunehmen.",,2188,1.0,3.0,historisch/überholt,"»Lande« bezeichnet hier sachlich das territoriale Herrschaftsgebiet des Kurfürsten in einem historischen Kontext, ohne ethnische/biologische Implikation oder stolzidentitäre Aufladung."
Land,1918-1932,1920.0,1920-12-31,"In dieser Beziehung hatte Hannibal den Vorteil, der den russischen Heeren im 18. Jahrhundert nachgerühmt wurde, daß sie nämlich keine Desertion hätten, weil, einmal über die Grenze, der gemeine Mann sich im fremden Lande nicht helfen könne.",,2195,2.0,2.0,historisch/überholt,"Das Wort beschreibt das ‚fremde Land‘ als pragmatisches, historisches Hindernis für Desertion und ist deskriptiv/warnend, nicht als identitätsstiftendes Nationalsymbol."
Land,1918-1932,1921.0,1921-02-03,Der Eintritt des Reichs hat Rechtswirkung auch gegenüber den bisherigen Vertragsgegnern der Länder.,,2197,1.0,3.0,gegenwärtig/neutral,"Bezieht sich verfassungsrechtlich auf föderale Teilstaaten (Länder) und ist staatsorganisatorisch, nicht ethnisch konnotiert."
Land,1918-1932,1925.0,1925-12-31,"Schiff Elbe III, dann (immer noch nur rechtsseitig zur Einfahrt Land) flache grüne Rasenküste mit Bäumen dahinter, vereinzelte Bauwerke, der Kern einer kleinen Stadt, Hafenbassins ohne imponierende Größe u. ohne große Schiffe, davor eine hölzerne Brücke: die alte Liebe.",,2202,1.0,3.0,gegenwärtig/neutral,"'Land' wird rein räumlich als Ufer/Landschaft benutzt, beschreibend und nicht nationalistisch konnotiert."
Land,1918-1932,1927.0,1927-12-31,"Die Erscheinung, die Weiden aufzuteilen und in Ackerland umzusetzen, ist in fast allen Ländern West- und Mitteleuropas anzutreffen.",,2200,1.0,3.0,gegenwärtig/neutral,"Sachliche Bezugnahme auf Staaten/Regionen in West- und Mitteleuropa; neutrales, beobachtendes Urteil über ein gegenwärtiges agrarisches Phänomen."
Land,1918-1932,1931.0,1931-12-31,"Einst galt es in deutschen Landen als Freigeisterei, sprachlich auszuschweifen und dem Fremdwortrummel durch deutsche Blumigkeiten und schnörkelhafte Entwelschung zu begegnen.",,2199,3.0,3.0,historisch/überholt,"‚in deutschen Landen‘ ist historisierend und kulturell-national beschreibend, ohne starke biologisch-völkische Zuschreibung."
Land,1918-1932,1920.0,1920-12-31,"Dies ist es doch, sagte er, dies - dieser Himmel, dieses Land, diese Bäume, diese Natur - und du, du - du selber!",,2203,3.0,5.0,gegenwärtig/neutral,"In der poetischen Aufzählung erscheint 'Land' als gegenwärtiges, naturverbundenes Identitätssymbol und emotional bejahend, nicht als explizit ethnische Blutmetaphorik."
Land,1918-1932,1929.0,1929-12-31,"Alles hier, bis ans Meer im Norden, an die Wüste im Süden, ist ein Garten, ein Land mit unzähligen Gärten, einer neben dem andern, jeder durch Lehmwälle von Straße und Nachbargarten geschieden.",,2201,1.0,4.0,gegenwärtig/neutral,"Bezeichnet das Territorium idyllisierend im Präsens als zusammengesetzte Gartenlandschaft, ohne ethnisch-biologische oder mahnend-historische Konnotation."
Land,1918-1932,1931.0,1931-09-17,Die Notenbanken der betroffenen Länder wurden in Kenntnis gesetzt.,,2207,1.0,3.0,gegenwärtig/neutral,"Sachliche, administrative Bezugnahme auf betroffene Staaten/Notenbanken ohne nationalistische oder emotional aufgeladene Sprache."
Land,1918-1932,1929.0,1929-11-05,"Ich begehre niemandes Land, Mein Land wird begehrt.",,2204,4.0,5.0,gegenwärtig/neutral,"Possessiver, revanchistischer Ton: territoriale Anspruchs- und Bedrohungsrhetorik in der Gegenwart."
Land,1918-1932,1921.0,1921-10-17,Man schade nur dem Lande.,,2206,2.0,2.0,gegenwärtig/neutral,Mahnender Ton gegenüber Schaden am ‚Lande‘; sorgende/staatsbürgerliche Formulierung ohne explizite ethnische Blutgemeinschafts-Rhetorik.
Land,1918-1932,1930.0,1930-12-31,"In anderen Ländern, besonders in Frankreich und England, käme es keinem Manne in den Sinn, sich in dieser Art auszustaffieren.",,2205,3.0,3.0,gegenwärtig/neutral,Das Wort hebt nationale Normen vergleichend hervor und betont Unterschiede ohne ethnisch-biologische Rhetorik.
Land,1918-1932,1932.0,1932-01-02,"Hindenburgs Glauben an sein Land nennt Evening Standard"" höchst eindrucksvoll.",,2209,3.0,5.0,gegenwärtig/neutral,"‚Land‘ erscheint als patriotisch gelobtes Vaterlandsgefühl, das Zustimmung ausdrückt, ohne explizite ethnische/biologische Zuschreibung."
Land,1918-1932,1924.0,1924-04-01,"Um einen Ueberblick zu geben, sind hier verkleinerte Abbildungen von Parfum-Anzeigen aus verschiedenen Ländern beigefügt.",,2215,1.0,3.0,gegenwärtig/neutral,Neutraler geografischer Hinweis in einem kommerziellen Kontext ohne nationalistische Aufladung.
Land,1918-1932,1920.0,1920-05-27,"Im Augenblick, wenn ein 'wachthabender und diensttuende' Offizier einen Kordon ziehen läßt, im Augenblick, wenn Befehle und Kommandos ertönen, wenn abgesperrt und verhaftet wird, so vergißt ein halbes Land, daß im Grunde nichts weiter vorgegangen ist, als daß eine Rotte beauftragter Menschen einen andern ergriffen und getötet haben.",,2211,2.0,1.0,gegenwärtig/neutral,Bezieht sich auf die gegenwärtige Bevölkerung/das Staatsgebiet als kollektives Subjekt und wird kritisch als vergessende Masse im Moment staatlicher Gewalt dargestellt.
Land,1918-1932,1924.0,1924-11-27,"[...] Plätzchen, von einer Laterne notdürftig beleuchtet, man sieht grade eine Strecke Wegs von ein paar Metern, die ist leer; um ein andres Licht sind Menschen versammelt, die bereden etwas; weiter oben rollt ein Automobil langsam und vorsichtig die beleuchtete Straße entlang, dann verschwindet es; da sucht eines mit zwei Glotzaugen den dunklen Weg ab; hier liegt eine beleuchtete Halle; da ist ein Haus mit rötlich- gelblichen Lichtern; da eins mit weißen; in der Ferne verdämmern andre; ein Brückchen führt über einen kleinen Abgrund; bis weit ins Land kann man sehen, und oben auf den Bergen wohnen auch Menschen und blinken Lichter. [...]",,2212,1.0,3.0,gegenwärtig/neutral,"»Land« ist hier rein räumlich als gegenwärtige Sichtweite beschrieben, ohne nationale oder identitätsstiftende Wertung."
Land,1918-1932,1925.0,1925-04-05,"Das Stadtleben konnte ich in der Seele nicht in der gleichen Art mitmachen, wie das auf dem Lande.",,2208,2.0,4.0,gegenwärtig/neutral,"Ausdruck einer persönlichen, positiven Bindung an das Landleben; kulturell identitätsstiftend, aber nicht ethnisch-nationalistisch."
Land,1918-1932,1927.0,1927-12-31,"Nun bestand über das ganze Land eine Organisation von beruflichen Fachmännern des Fußballs, die bei jenen Wettkämpfen als Trainer, Kampfrichter usw. stark beteiligt waren.",,2210,1.0,3.0,gegenwärtig/neutral,"Sachlich-neutrale Bezeichnung des Staatsgebiets im Sinne ‚im ganzen Land‘; keine ethnische oder stolze Konnotation, rein beschreibend."
Land,1918-1932,1930.0,1930-12-31,"Die vor- und frühgeschichtlichen Quellen für das Volk am Untersee, etwa bis zum 4. Jahrhundert nach Christus, geben bis jetzt, mehr durch die Ergänzung seitens der übrigen südwestdeutschen Funde, nur ein grobes Bild von der bronze- und eisenzeitlichen Besiedlung des Landes und der Besetzung durch die Römer.",,2214,1.0,3.0,historisch/überholt,Bezieht sich deskriptiv auf das Gebiet in einem archäologischen/historischen Kontext (Besiedlung und römische Besetzung).
Land,1918-1932,1929.0,1929-12-31,An den Bruder auf dem Land.,,2216,1.0,3.0,gegenwärtig/neutral,"Neutraler, räumlicher Hinweis auf den ländlichen Aufenthaltsort ohne ethnisch-nationalistische oder stolzbesetzte Konnotation."
Land,1918-1932,1923.0,1923-12-31,"Die Kriegszeit, die meinem Lande nur Unglück brachte, führte mein Leben zu einer entscheidenden Wendung:",,2213,2.0,1.0,historisch/überholt,"Rückblickende Klage über vom Krieg erlittenes Unglück für das Vaterland ohne ethnisierende oder völkische Sprache, eher reflektiv/kritisch."
Land,1918-1932,1920.0,1920-12-31,"Da hinein kannst Du Dich setzen, eins von den kleinen Quadraten im Fenster aufmachen, und dann siehst Du weit ins Land hinein, siehst fern hinten die Stadt mit der Rathauskuppel und alten grünen Türmen in ihrem Rauch, siehst unten die weiten Wiesenflächen und den Bahndamm und den ganzen großen Himmel mit allen Wolken.",,2220,1.0,3.0,gegenwärtig/neutral,"Beschreibt eine unmittelbare, idyllische Landschaftsperspektive ohne nationalistische oder ethnische Konnotation."
Land,1918-1932,1920.0,1920-12-31,"Auch THUMSER, Wiener Studien VII, 62 (1885) will, daß die Metöken-Hopliten vor Demosthenes' Zeit, außerordentliche Fälle ausgenommen, nur zum Schutz des attischen Landes verwendet wurden.",,2218,2.0,3.0,historisch/überholt,"Bezieht sich deskriptiv auf das attische Territorium in einem historischen Kontext (Schutz des Landes), ohne explizite ethnische oder heroische Aufladung."
Land,1918-1932,1922.0,1922-03-09,"Die Bedingungen, die Hughes als Voraussetzungen für die Mitwirkung der Vereinigten Staaten an der Genueser Wirtschaftskonferenz und an dem internationalen Wiederaufbau formuliert, entsprechen den Forderungen, die schon seit langer Zeit von den einsichtigen Volkswirtschaftlern fast aller Länder aufgestellt wurden.",,2219,1.0,3.0,gegenwärtig/neutral,"Sachlich-institutionelle Erwähnung von Staaten im Kontext internationaler Wirtschaftszusammenarbeit, ohne ethnisch-biologische oder stolze Symbolik."
Land,1918-1932,1932.0,1932-10-15,"Für einzelne Länder sollen Einfuhrkontingente festgesetzt werden, deren Höhe bis jetzt noch nicht bekanntgegeben wurde.",,2217,1.0,3.0,gegenwärtig/neutral,"Sachlich-wirtschaftlicher Kontext: 'Länder' bezeichnet hier Staaten als administrative Einheiten ohne ethnische oder identitätsstiftende Aufladung, Gebrauch ist neutral im aktuellen Verwaltungszusammenhang."
Land,1918-1932,1930.0,1930-12-31,"Er fuhr sieben Tage und sieben Nächte, stieg an Land bei der Stadt Hamburg, fuhr durch die Tiefebene, durch Berge, über Flüsse, über den Fluß Rhein, den Fluß Donau, gelangte in das Land Altbayern, stand vor Johanna Krain.",,2222,2.0,3.0,gegenwärtig/neutral,Neutral-geographische Bezeichnung (‚das Land Altbayern‘) als regionale Zugehörigkeit ohne explizite ethnisch-biologische oder staatsideologische Aufladung.
Land,1918-1932,1925.0,1925-03-06,"In den konkurrierenden Ländern stehen teilweise die Farbenindustrien unter einschränkenden Maßnahmen, und der Wert einer solchen Industrie ist noch nicht in seiner Bedeutung erkannt (letzteres dürfte nur mehr für die wenigsten Länder zutreffen).",,2221,1.0,3.0,gegenwärtig/neutral,Bezieht sich sachlich auf gegenwärtige Staaten als wirtschaftliche Einheiten ohne ethnische oder identitäre Rhetorik.
Land,1918-1932,1927.0,1927-03-04,"Der Deutsche ist - etwa im Gegensatz zum Franzosen - neugierig und will genau wissen, was in anderen Ländern vorgeht.",,2226,3.0,3.0,gegenwärtig/neutral,"Typisierende, aber unideologische Gegenwartsbeschreibung nationaler Neugier; keine ethnisch-biologische Rhetorik."
Land,1918-1932,1923.0,1923-12-31,"Man könnte auf den Gedanken kommen, die deutsche geschäftliche Reklame im Auslande würde dann am besten allen Schwierigkeiten entgehen, wenn sie ihren deutschen Charakter und ihre deutsche Herkunft verleugnet, sich ganz in ein fremdes Gewand steckt und so zu geben sucht, als ob sie dem Lande entstamme, auf das sie wirken will.",,2224,2.0,2.0,gegenwärtig/neutral,"'Land' bezeichnet hier das Zielland als Objekt kommerzieller Strategie; keine ethnisch-biologische Aufladung, eher kritische/strategische Reflexion im gegenwärtigen Kontext."
Land,1918-1932,1926.0,1926-12-31,"[...] Und sie mit dem ungewöhnlich lebhaften Geiste goß in den so viel älteren Mann und in den Sohn und in die drei Töchter, die ihnen geboren wurden, den Zorn ihrer Eltern und Geschwister über den Verlust der vorväterlichen Pachtung in Pommern und über das verspätete Gesetz von 1850 und über den Zwang zur Auswanderung, wenn anders sie Land wiedergewinnen wollten, und über die lange und schlechte Seereise und über den Betrug der Werbung, und zu dem Zorne der Eltern und Geschwister den eigenen Zorn, daß daheim in Deutschland ihre Kindheit vergällt und verbittert worden sei, und daß in dem afrikanischen Wunderlande sich gar kein Wunder anbot sondern noch schwerere Arbeit und Wucherpreis und -zins für ein Stück Wildland. [...]",,2223,4.0,2.0,historisch/überholt,"Bezieht sich primär auf vorväterliche Besitzverhältnisse und verlorenes Heimatland (Pachtung in Pommern) sowie koloniales ‚Wildland‘, also eher ethnisch-gebundenes Verlustgefühl."
